Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,lat,lon
69744,qp09kz,49,0.0,0.194390229,Residential,2,Not Allowed,Yes,18.86256185,Foggy,-5.36407470703125,90.9173583984375
69745,qp09mp,49,0.0,0.053907746,Residential,1,Not Allowed,No,29.41072433,Sunny,-5.36407470703125,90.9283447265625
69746,qp09mr,49,0.0,0.028566544,Residential,3,Allowed,Yes,22.53842354,Sunny,-5.36407470703125,90.9393310546875
69747,qp09mx,49,0.0,0.057977171,Residential,1,Not Allowed,No,23.40333901,Sunny,-5.36407470703125,90.9503173828125
69748,qp03t2,49,0.0,0.014704297,Residential,1,Not Allowed,No,14.22837436,Foggy,-5.35858154296875,90.5877685546875
69749,qp03t8,49,0.0,0.050774636,Residential,2,Not Allowed,Yes,11.52735674,Rainy,-5.35858154296875,90.5987548828125
69750,qp03tb,49,0.0,0.150932165,Residential,3,Allowed,Yes,19.071168165,Rainy,-5.35858154296875,90.6097412109375
69751,qp03w0,49,0.0,0.11399285,Residential,1,Not Allowed,No,26.61497959,Sunny,-5.35858154296875,90.6207275390625
69752,qp03w2,49,0.0,0.032292624,Residential,1,Not Allowed,No,21.19582788,Sunny,-5.35858154296875,90.6317138671875
69753,qp03w8,49,0.0,0.176310304,Residential,3,Allowed,Yes,19.86813392,Sunny,-5.35858154296875,90.6427001953125
69754,qp03wb,49,0.0,0.016997153,Residential,2,Not Allowed,Yes,15.43379059,Foggy,-5.35858154296875,90.6536865234375
69755,qp03x0,49,0.0,0.081619612,Residential,1,Not Allowed,No,11.2969681,Rainy,-5.35858154296875,90.6646728515625
69756,qp03x2,49,0.0,0.192968123,Residential,1,Not Allowed,No,12.14197442,Rainy,-5.35858154296875,90.6756591796875
69757,qp03x8,49,0.0,0.168338276,Residential,2,Not Allowed,Yes,12.21805605,Rainy,-5.35858154296875,90.6866455078125
69758,qp03xb,49,0.0,0.04284173,Residential,2,Not Allowed,Yes,12.28155742,Rainy,-5.35858154296875,90.6976318359375
69759,qp0980,49,0.0,0.05848273,Residential,1,Not Allowed,No,28.35609308,Sunny,-5.35858154296875,90.7086181640625
69760,qp0982,49,0.0,0.099833706,Residential,1,Not Allowed,No,17.75365138,Foggy,-5.35858154296875,90.7196044921875
69761,qp0988,49,0.0,0.066408602,Residential,1,Not Allowed,No,14.01616031,Foggy,-5.35858154296875,90.7305908203125
69762,qp0992,49,0.0,0.124445229,Residential,1,Not Allowed,No,11.09514121,Rainy,-5.35858154296875,90.7635498046875
69763,qp0998,49,0.0,0.065577504,Residential,3,Allowed,Yes,23.04712751,Sunny,-5.35858154296875,90.7745361328125
69764,qp099b,49,0.0,0.047725336,Residential,1,Not Allowed,No,11.21519221,Rainy,-5.35858154296875,90.7855224609375
69765,qp09d2,49,0.0,0.439923007,Highway,3,Allowed,Yes,11.64254296,Rainy,-5.35858154296875,90.8074951171875
69766,qp09d8,49,0.0,0.55123968,Highway,3,Allowed,Yes,10.35812346,Rainy,-5.35858154296875,90.8184814453125
69767,qp09db,49,0.0,0.212775209,Residential,2,Not Allowed,Yes,6.143792607,Snowy,-5.35858154296875,90.8294677734375
69768,qp09e2,49,0.0,0.022841465,Residential,1,Not Allowed,No,13.93509685,Rainy,-5.35858154296875,90.8514404296875
69769,qp09e8,49,0.0,0.080376524,Residential,2,Not Allowed,Yes,8.950309308,Rainy,-5.35858154296875,90.8624267578125
69770,qp09eb,49,0.0,0.000327304,Residential,3,Allowed,Yes,9.37946671,Rainy,-5.35858154296875,90.8734130859375
69771,qp09s8,49,0.0,0.061209071,Residential,3,Allowed,Yes,19.74497261,Sunny,-5.35858154296875,90.9063720703125
69772,qp09sb,49,0.0,0.081631322,Residential,3,Allowed,Yes,15.43144285,Foggy,-5.35858154296875,90.9173583984375
69773,qp09t0,49,0.0,0.203057067,Residential,3,Allowed,Yes,20.73649261,Sunny,-5.35858154296875,90.9283447265625
69774,qp09t2,49,0.0,0.020197197,Residential,1,Not Allowed,No,7.657719463,Rainy,-5.35858154296875,90.9393310546875
69775,qp09t8,49,0.0,0.07242199,Residential,1,Not Allowed,No,16.67865679,Foggy,-5.35858154296875,90.9503173828125
69776,qp03t3,49,0.0,0.040725718,Residential,1,Not Allowed,No,13.69153872,Rainy,-5.35308837890625,90.5877685546875
69777,qp03t9,49,0.0,0.067067319,Residential,2,Not Allowed,Yes,8.296404793,Rainy,-5.35308837890625,90.5987548828125
69778,qp03tc,49,0.0,0.162420686,Residential,3,Allowed,Yes,23.29648263,Sunny,-5.35308837890625,90.6097412109375
69779,qp03w1,49,0.0,0.239063795,Street,1,Not Allowed,Yes,15.29985054,Foggy,-5.35308837890625,90.6207275390625
69780,qp03w3,49,0.0,0.069808622,Residential,3,Allowed,Yes,7.500619125,Rainy,-5.35308837890625,90.6317138671875
69781,qp03w9,49,0.0,0.533463946,Highway,3,Allowed,Yes,7.9687825885,Foggy,-5.35308837890625,90.6427001953125
69782,qp03wc,49,0.0,0.175769931,Residential,1,Not Allowed,No,8.436946052,Rainy,-5.35308837890625,90.6536865234375
69783,qp03x1,49,0.0,0.191620281,Residential,2,Not Allowed,Yes,11.93229159,Rainy,-5.35308837890625,90.6646728515625
69784,qp03x3,49,0.0,0.217884521,Residential,3,Allowed,Yes,15.26289208,Foggy,-5.35308837890625,90.6756591796875
69785,qp03x9,49,0.0,0.113281014,Residential,1,Not Allowed,No,17.80562201,Foggy,-5.35308837890625,90.6866455078125
69786,qp03xc,49,0.0,0.135503151,Residential,2,Not Allowed,Yes,22.94952377,Sunny,-5.35308837890625,90.6976318359375
69787,qp0981,49,0.0,0.163109795,Residential,1,Not Allowed,No,8.929233705,Rainy,-5.35308837890625,90.7086181640625
69788,qp0983,49,0.0,0.060097003,Residential,2,Not Allowed,Yes,25.6989991,Sunny,-5.35308837890625,90.7196044921875
69789,qp0989,49,0.0,0.039356966,Unknown,3,Allowed,Yes,22.59060226,Sunny,-5.35308837890625,90.7305908203125
69790,qp098c,49,0.0,0.006191425,Residential,2,Not Allowed,Yes,24.06348959,Sunny,-5.35308837890625,90.7415771484375
69791,qp0991,49,0.0,0.085351637,Residential,2,Not Allowed,Yes,1.110924402,Snowy,-5.35308837890625,90.7525634765625
69792,qp0993,49,0.0,0.063726709,Residential,1,Not Allowed,No,10.4616739,Rainy,-5.35308837890625,90.7635498046875
69793,qp0999,49,0.0,0.034936025,Residential,1,Not Allowed,No,9.546297459,Rainy,-5.35308837890625,90.7745361328125
69794,qp099c,49,0.0,0.084297285,Residential,1,Not Allowed,No,19.09809564,Sunny,-5.35308837890625,90.7855224609375
69795,qp09d3,49,0.0,0.425816065,Highway,3,Allowed,Yes,18.84569545,Foggy,-5.35308837890625,90.8074951171875
69796,qp09d9,49,0.0,0.988416925,Highway,4,Allowed,Yes,15.14514867,Foggy,-5.35308837890625,90.8184814453125
69797,qp09dc,49,0.0,0.304569766,Street,1,Not Allowed,Yes,30.72507175,Sunny,-5.35308837890625,90.8294677734375
69798,qp09e9,49,0.0,0.158161216,Residential,1,Not Allowed,No,20.61458143,Sunny,-5.35308837890625,90.8624267578125
69799,qp09ec,49,0.0,0.003389337,Residential,3,Allowed,Yes,8.057982205,Rainy,-5.35308837890625,90.8734130859375
69800,qp09s9,49,0.0,0.099715999,Residential,2,Not Allowed,Yes,12.18358415,Rainy,-5.35308837890625,90.9063720703125
69801,qp09sc,49,0.0,0.023672075,Residential,2,Not Allowed,Yes,31.07771063,Sunny,-5.35308837890625,90.9173583984375
69802,qp09t1,49,0.0,0.000859813,Residential,3,Allowed,Yes,17.33385083,Foggy,-5.35308837890625,90.9283447265625
69803,qp03t6,49,0.0,0.02737639,Residential,3,Allowed,Yes,16.14321691,Foggy,-5.34759521484375,90.5877685546875
69804,qp03td,49,0.0,0.011978984,Residential,3,Allowed,Yes,16.53785357,Foggy,-5.34759521484375,90.5987548828125
69805,qp03tf,49,0.0,0.078474919,Residential,3,Allowed,Yes,18.74852675,Foggy,-5.34759521484375,90.6097412109375
69806,qp03w4,49,0.0,0.17357169,Residential,2,Not Allowed,Yes,7.660147443,Rainy,-5.34759521484375,90.6207275390625
69807,qp03w6,49,0.0,0.129533368,Residential,1,Not Allowed,No,11.89401274,Rainy,-5.34759521484375,90.6317138671875
69808,qp03wd,49,0.0,0.323967663,Street,1,Not Allowed,Yes,21.15023347,Sunny,-5.34759521484375,90.6427001953125
69809,qp03wf,49,0.0,0.628366717,Highway,5,Allowed,No,20.41058471,Sunny,-5.34759521484375,90.6536865234375
69810,qp03x4,49,0.0,0.120967133,Residential,2,Not Allowed,Yes,17.99097321,Foggy,-5.34759521484375,90.6646728515625
69811,qp03x6,49,0.0,0.177486092,Residential,3,Allowed,Yes,14.32136792,Foggy,-5.34759521484375,90.6756591796875
69812,qp03xd,49,0.0,0.170144705,Residential,2,Not Allowed,Yes,16.071973555,Snowy,-5.34759521484375,90.6866455078125
69813,qp03xf,49,0.0,0.3004765,Street,1,Not Allowed,Yes,17.82257919,Foggy,-5.34759521484375,90.6976318359375
69814,qp0984,49,0.0,0.152020189,Residential,2,Not Allowed,Yes,16.90333351,Foggy,-5.34759521484375,90.7086181640625
69815,qp0986,49,0.0,0.166898319,Residential,1,Not Allowed,No,11.56846544,Rainy,-5.34759521484375,90.7196044921875
69816,qp098d,49,0.0,0.054167443,Residential,1,Not Allowed,No,16.68321351,Foggy,-5.34759521484375,90.7305908203125
69817,qp098f,49,0.0,0.034285642,Residential,2,Not Allowed,Yes,24.56412464,Sunny,-5.34759521484375,90.7415771484375
69818,qp0994,49,0.0,0.040725844,Residential,2,Not Allowed,Yes,19.60942932,Sunny,-5.34759521484375,90.7525634765625
69819,qp0996,49,0.0,0.136827474,Residential,1,Not Allowed,No,19.14306094,Sunny,-5.34759521484375,90.7635498046875
69820,qp099d,49,0.0,0.097092426,Residential,2,Not Allowed,Yes,19.85496781,Sunny,-5.34759521484375,90.7745361328125
69821,qp099f,49,0.0,0.047478402,Residential,1,Not Allowed,No,12.67627904,Rainy,-5.34759521484375,90.7855224609375
69822,qp09d4,49,0.0,0.02166472,Residential,3,Allowed,Yes,8.874732858,Rainy,-5.34759521484375,90.7965087890625
69823,qp09d6,49,0.0,0.278450543,Street,1,Not Allowed,Yes,14.43950551,Foggy,-5.34759521484375,90.8074951171875
69824,qp09dd,49,0.0,0.220169527,Street,1,Not Allowed,Yes,17.36466229,Foggy,-5.34759521484375,90.8184814453125
69825,qp09df,49,0.0,0.096306163,Residential,2,Not Allowed,Yes,17.55700461,Foggy,-5.34759521484375,90.8294677734375
69826,qp09e4,49,0.0,0.074141216,Residential,3,Allowed,Yes,13.80964503,Rainy,-5.34759521484375,90.8404541015625
69827,qp09e6,49,0.0,0.020274132,Residential,1,Not Allowed,No,13.30641419,Rainy,-5.34759521484375,90.8514404296875
69828,qp09ed,49,0.0,0.153413656,Residential,3,Allowed,Yes,15.43627619,Foggy,-5.34759521484375,90.8624267578125
69829,qp09s6,49,0.0,0.084338193,Residential,3,Allowed,Yes,13.05614283,Rainy,-5.34759521484375,90.8953857421875
69830,qp09sd,49,0.0,0.190946696,Residential,3,Allowed,Yes,20.22669685,Sunny,-5.34759521484375,90.9063720703125
69831,qp09sf,49,0.0,0.047566685,Residential,2,Not Allowed,Yes,22.60021339,Sunny,-5.34759521484375,90.9173583984375
69832,qp09t4,49,0.0,0.055797778,Residential,3,Allowed,Yes,27.44259575,Sunny,-5.34759521484375,90.9283447265625
69833,qp03t7,49,0.0,0.100040921,Residential,1,Not Allowed,No,11.35223319,Rainy,-5.34210205078125,90.5877685546875
69834,qp03te,49,0.0,0.002554999,Residential,2,Not Allowed,Yes,11.31476935,Rainy,-5.34210205078125,90.5987548828125
69835,qp03tg,49,0.0,0.040771708,Residential,3,Allowed,Yes,28.2603118,Sunny,-5.34210205078125,90.6097412109375
69836,qp03w5,49,0.0,0.07245052,Residential,1,Not Allowed,No,26.42799224,Sunny,-5.34210205078125,90.6207275390625
69837,qp03w7,49,0.0,0.042090721,Residential,3,Allowed,Yes,13.78839344,Rainy,-5.34210205078125,90.6317138671875
69838,qp03we,49,0.0,0.292780078,Street,1,Not Allowed,Yes,25.16214236,Sunny,-5.34210205078125,90.6427001953125
69839,qp03wg,49,0.0,1.0,Highway,3,Allowed,Yes,16.25565137,Foggy,-5.34210205078125,90.6536865234375
69840,qp03x5,49,0.0,0.454814631,Highway,5,Allowed,No,24.68637072,Unknown,-5.34210205078125,90.6646728515625
69841,qp03x7,49,0.0,0.289966073,Street,1,Not Allowed,Yes,10.61170478,Rainy,-5.34210205078125,90.6756591796875
69842,qp03xe,49,0.0,0.182880749,Residential,3,Allowed,Yes,21.66718509,Sunny,-5.34210205078125,90.6866455078125
69843,qp03xg,49,0.0,0.285219494,Street,1,Not Allowed,Yes,19.640200295,Sunny,-5.34210205078125,90.6976318359375
69844,qp0985,49,0.0,0.186569404,Residential,2,Not Allowed,Yes,17.6132155,Foggy,-5.34210205078125,90.7086181640625
69845,qp0987,49,0.0,0.364177566,Highway,3,Allowed,Yes,29.11250455,Sunny,-5.34210205078125,90.7196044921875
69846,qp098e,49,0.0,0.091864949,Residential,2,Not Allowed,Yes,15.94839182,Foggy,-5.34210205078125,90.7305908203125
69847,qp0995,49,0.0,0.014017169,Residential,2,Not Allowed,Yes,13.58267258,Rainy,-5.34210205078125,90.7525634765625
69848,qp0997,49,0.0,0.032669331,Residential,2,Not Allowed,Yes,19.47776065,Sunny,-5.34210205078125,90.7635498046875
69849,qp099e,49,0.0,0.225675802,Street,1,Not Allowed,Yes,15.11954902,Foggy,-5.34210205078125,90.7745361328125
69850,qp099g,49,0.0,0.135400029,Residential,2,Not Allowed,Yes,12.53276679,Rainy,-5.34210205078125,90.7855224609375
69851,qp09d5,49,0.0,0.05127847,Residential,3,Allowed,Yes,16.46583172,Foggy,-5.34210205078125,90.7965087890625
69852,qp09d7,49,0.0,0.218657079,Residential,2,Not Allowed,Yes,13.09095352,Rainy,-5.34210205078125,90.8074951171875
69853,qp09de,49,0.0,0.200604349,Residential,2,Not Allowed,Yes,14.11669047,Foggy,-5.34210205078125,90.8184814453125
69854,qp09dg,49,0.0,0.214037343,Residential,2,Not Allowed,Yes,25.44937688,Sunny,-5.34210205078125,90.8294677734375
69855,qp09e5,49,0.0,1.0,Highway,3,Allowed,Yes,13.39960737,Rainy,-5.34210205078125,90.8404541015625
69856,qp09e7,49,0.0,0.104497721,Residential,2,Not Allowed,Yes,13.5567406,Rainy,-5.34210205078125,90.8514404296875
69857,qp09ee,49,0.0,0.038846147,Residential,3,Allowed,Yes,19.3620718,Sunny,-5.34210205078125,90.8624267578125
69858,qp09s7,49,0.0,0.134772263,Residential,1,Not Allowed,No,14.41072598,Foggy,-5.34210205078125,90.8953857421875
69859,qp09se,49,0.0,0.14134732,Residential,2,Not Allowed,Yes,10.36887973,Rainy,-5.34210205078125,90.9063720703125
69860,qp09sg,49,0.0,0.030905422,Residential,1,Not Allowed,No,6.930149651,Snowy,-5.34210205078125,90.9173583984375
69861,qp09t5,49,0.0,0.071533556,Residential,1,Not Allowed,No,12.39900487,Rainy,-5.34210205078125,90.9283447265625
69862,qp09w5,49,0.0,0.106968096,Residential,1,Not Allowed,No,3.896432836,Snowy,-5.34210205078125,90.9722900390625
69863,qp03ts,49,0.0,0.068198079,Residential,2,Not Allowed,Yes,13.85789026,Rainy,-5.33660888671875,90.5987548828125
69864,qp03tu,49,0.0,0.056292575,Residential,3,Allowed,Yes,16.13440678,Foggy,-5.33660888671875,90.6097412109375
69865,qp03wh,49,0.0,0.076730074,Residential,1,Not Allowed,No,10.19675028,Rainy,-5.33660888671875,90.6207275390625
69866,qp03wk,49,0.0,0.07478147,Residential,3,Allowed,Yes,15.80464876,Foggy,-5.33660888671875,90.6317138671875
69867,qp03ws,49,0.0,0.212381164,Residential,3,Allowed,Yes,16.13624916,Foggy,-5.33660888671875,90.6427001953125
69868,qp03wu,49,0.0,0.511151307,Highway,5,Allowed,No,10.98607582,Rainy,-5.33660888671875,90.6536865234375
69869,qp03xh,49,0.0,0.480535823,Highway,4,Allowed,Yes,20.70204566,Sunny,-5.33660888671875,90.6646728515625
69870,qp03xk,49,0.0,0.613771233,Highway,4,Allowed,Yes,15.94595985,Foggy,-5.33660888671875,90.6756591796875
69871,qp03xs,49,0.0,0.523557046,Highway,3,Allowed,Yes,29.00605128,Sunny,-5.33660888671875,90.6866455078125
69872,qp03xu,49,0.0,0.259453797,Street,1,Not Allowed,Yes,19.29319486,Sunny,-5.33660888671875,90.6976318359375
69873,qp098h,49,0.0,0.240593171,Street,1,Not Allowed,Yes,17.56749045,Foggy,-5.33660888671875,90.7086181640625
69874,qp098k,49,0.0,0.211525926,Residential,2,Not Allowed,Yes,14.50487331,Foggy,-5.33660888671875,90.7196044921875
69875,qp098u,49,0.0,0.009098988,Residential,3,Allowed,Yes,11.44225617,Rainy,-5.33660888671875,90.7415771484375
69876,qp099h,49,0.0,0.006654893,Residential,1,Not Allowed,No,21.52938509,Sunny,-5.33660888671875,90.7525634765625
69877,qp099k,49,0.0,0.178869465,Residential,2,Not Allowed,Yes,6.408193776,Snowy,-5.33660888671875,90.7635498046875
69878,qp099s,49,0.0,0.072807991,Residential,1,Not Allowed,No,16.62722524,Foggy,-5.33660888671875,90.7745361328125
69879,qp099u,49,0.0,0.036624975,Residential,1,Not Allowed,No,18.89559363,Foggy,-5.33660888671875,90.7855224609375
69880,qp09dh,49,0.0,0.138095351,Residential,1,Not Allowed,No,17.03305419,Foggy,-5.33660888671875,90.7965087890625
69881,qp09dk,49,0.0,0.145703828,Residential,1,Not Allowed,No,13.51421647,Rainy,-5.33660888671875,90.8074951171875
69882,qp09ds,49,0.0,0.086603071,Residential,3,Allowed,Yes,18.98022408,Foggy,-5.33660888671875,90.8184814453125
69883,qp09du,49,0.0,0.007340259,Residential,3,Allowed,Yes,16.74728511,Foggy,-5.33660888671875,90.8294677734375
69884,qp09eh,49,0.0,0.477125489,Highway,5,Allowed,No,14.42603494,Foggy,-5.33660888671875,90.8404541015625
69885,qp09ek,49,0.0,0.157297485,Residential,2,Not Allowed,Yes,20.38737814,Sunny,-5.33660888671875,90.8514404296875
69886,qp09es,49,0.0,0.002727109,Residential,1,Not Allowed,No,8.846171918,Rainy,-5.33660888671875,90.8624267578125
69887,qp09eu,49,0.0,0.007330362,Residential,2,Not Allowed,Yes,13.62721096,Rainy,-5.33660888671875,90.8734130859375
69888,qp09sh,49,0.0,0.076864562,Residential,1,Not Allowed,No,18.07720877,Foggy,-5.33660888671875,90.8843994140625
69889,qp09sk,49,0.0,0.136776143,Residential,3,Allowed,Yes,15.76426421,Foggy,-5.33660888671875,90.8953857421875
69890,qp09ss,49,0.0,0.033544815,Residential,1,Not Allowed,No,14.66658049,Foggy,-5.33660888671875,90.9063720703125
69891,qp09su,49,0.0,0.088583015,Residential,3,Allowed,Yes,12.44805447,Rainy,-5.33660888671875,90.9173583984375
69892,qp09th,49,0.0,0.02289441,Residential,3,Allowed,Yes,9.267535013,Rainy,-5.33660888671875,90.9283447265625
69893,qp03tt,49,0.0,0.01656818,Residential,1,Not Allowed,No,15.02181572,Foggy,-5.33111572265625,90.5987548828125
69894,qp03tv,49,0.0,0.02354707,Residential,3,Allowed,Yes,22.96888048,Sunny,-5.33111572265625,90.6097412109375
69895,qp03wj,49,0.0,0.036221637,Residential,2,Not Allowed,Yes,17.11269832,Foggy,-5.33111572265625,90.6207275390625
69896,qp03wm,49,0.0,0.103477894,Residential,3,Allowed,Yes,24.13286475,Sunny,-5.33111572265625,90.6317138671875
69897,qp03wt,49,0.0,0.181046031,Residential,2,Not Allowed,Yes,0.058725723,Snowy,-5.33111572265625,90.6427001953125
69898,qp03wv,49,0.0,0.201099935,Residential,1,Not Allowed,No,23.87792035,Sunny,-5.33111572265625,90.6536865234375
69899,qp03xj,49,0.0,0.48285843,Highway,5,Allowed,No,22.71582687,Sunny,-5.33111572265625,90.6646728515625
69900,qp03xm,49,0.0,0.794077397,Highway,3,Allowed,Yes,8.960803352,Rainy,-5.33111572265625,90.6756591796875
69901,qp03xt,49,0.0,0.478336556,Highway,2,Allowed,No,22.79871935,Sunny,-5.33111572265625,90.6866455078125
69902,qp03xv,49,0.0,0.410279048,Highway,5,Allowed,No,13.85179953,Rainy,-5.33111572265625,90.6976318359375
69903,qp098j,49,0.0,0.783744258,Highway,2,Allowed,No,18.78705086,Foggy,-5.33111572265625,90.7086181640625
69904,qp098m,49,0.0,0.133622836,Residential,1,Not Allowed,No,24.16503756,Sunny,-5.33111572265625,90.7196044921875
69905,qp099m,49,0.0,0.026726126,Residential,2,Not Allowed,Yes,16.741747416,Sunny,-5.33111572265625,90.7635498046875
69906,qp099t,49,0.0,0.060729058,Residential,1,Not Allowed,No,9.318457272,Rainy,-5.33111572265625,90.7745361328125
69907,qp099v,49,0.0,0.081649712,Residential,3,Allowed,Yes,24.05184181,Sunny,-5.33111572265625,90.7855224609375
69908,qp09dj,49,0.0,0.207794913,Residential,1,Not Allowed,No,21.32635897,Sunny,-5.33111572265625,90.7965087890625
69909,qp09dm,49,0.0,0.038589383,Residential,2,Not Allowed,Yes,3.507459944,Snowy,-5.33111572265625,90.8074951171875
69910,qp09dt,49,0.0,0.008833968,Residential,3,Allowed,Yes,36.97807146,Sunny,-5.33111572265625,90.8184814453125
69911,qp09ej,49,0.0,0.048343229,Residential,1,Not Allowed,No,11.23446668,Rainy,-5.33111572265625,90.8404541015625
69912,qp09em,49,0.0,0.157293967,Residential,2,Not Allowed,Yes,5.111837856,Snowy,-5.33111572265625,90.8514404296875
69913,qp09et,49,0.0,0.024686561,Residential,1,Not Allowed,No,26.7481609,Sunny,-5.33111572265625,90.8624267578125
69914,qp09ev,49,0.0,0.00201957,Residential,2,Not Allowed,Yes,13.32618971,Rainy,-5.33111572265625,90.8734130859375
69915,qp09sj,49,0.0,0.087052076,Residential,1,Not Allowed,No,22.31141013,Sunny,-5.33111572265625,90.8843994140625
69916,qp09sm,49,0.0,0.145830209,Residential,3,Allowed,Yes,9.346388915,Rainy,-5.33111572265625,90.8953857421875
69917,qp09st,49,0.0,0.025844208,Residential,1,Not Allowed,No,7.289122523,Rainy,-5.33111572265625,90.9063720703125
69918,qp09sv,49,0.0,0.024551767,Unknown,1,Not Allowed,No,21.64093911,Sunny,-5.33111572265625,90.9173583984375
69919,qp09tj,49,0.0,0.022162599,Residential,2,Not Allowed,Yes,8.417190714,Rainy,-5.33111572265625,90.9283447265625
69920,qp09tm,49,0.0,0.028609335,Residential,1,Not Allowed,No,30.98552369,Sunny,-5.33111572265625,90.9393310546875
69921,qp09tt,49,0.0,0.038131881,Residential,2,Not Allowed,Yes,12.45373478,Rainy,-5.33111572265625,90.9503173828125
69922,qp03tw,49,0.0,0.001324258,Residential,1,Not Allowed,No,23.99365477,Sunny,-5.32562255859375,90.5987548828125
69923,qp03ty,49,0.0,0.034787752,Residential,1,Not Allowed,No,27.34731879,Sunny,-5.32562255859375,90.6097412109375
