Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather
69992,qp09gb,49,0,0.011138731,Residential,1,Not Allowed,No,6.100391732,Snowy
69993,qp09u0,49,0,0.350373426,Highway,5,Allowed,No,2.011978443,Snowy
69994,qp09u2,49,0,0.010379476,Residential,1,Not Allowed,No,8.021878545,Rainy
69995,qp09u8,49,0,0.141480909,Residential,3,Allowed,Yes,20.53889302,Sunny
69996,qp09v0,49,0,0.230396595,Street,1,Not Allowed,Yes,13.28839834,Rainy
69997,qp09v2,49,0,0.026880857,Residential,3,Allowed,Yes,22.90590757,Sunny
69998,qp03v9,49,0,0.016375045,Residential,3,Allowed,Yes,,Foggy
69999,qp03vc,49,0,0.000520709,Residential,2,Not Allowed,Yes,18.23439132,Foggy
70000,qp03y1,49,0,0.023958513,Residential,2,Not Allowed,Yes,11.28309333,Rainy
70001,qp03y3,49,0,0.007678458,Residential,3,Allowed,Yes,24.40977802,Sunny
70002,qp03y9,49,0,0.172869849,Residential,3,Allowed,Yes,21.62404689,Sunny
70003,qp03yc,49,0,0.160047987,Residential,3,Allowed,Yes,21.59730282,Sunny
70004,qp03z1,49,0,0.038716198,Residential,1,Not Allowed,No,10.41512708,Rainy
70005,qp03z9,49,0,0.160814888,Residential,2,Not Allowed,Yes,7.546933479,Rainy
70006,qp03zc,49,0,0.282783153,Street,1,Not Allowed,Yes,30.26210902,Sunny
70007,qp09b1,49,0,0.123805885,Residential,1,Not Allowed,No,17.40493796,Foggy
70008,qp09b3,49,0,0.101308265,Residential,3,Allowed,Yes,13.51363578,Rainy
70009,qp09c9,49,0,0.047347074,Residential,1,Not Allowed,No,33.261463,Sunny
70010,qp09cc,49,0,0.016211559,Residential,3,Allowed,Yes,13.33846781,Rainy
70011,qp09f1,49,0,0.079242302,Residential,1,Not Allowed,No,9.201787708,Rainy
70012,qp09f3,49,0,0.049901236,Residential,2,Not Allowed,Yes,8.066268407,Rainy
70013,qp09f9,49,0,0.20526278,Residential,3,Allowed,Yes,9.555691949,Rainy
70014,qp09g1,49,0,0.117076173,Residential,3,Allowed,Yes,19.64485089,Sunny
70015,qp09g3,49,0,0.047466064,Residential,3,Allowed,Yes,24.68575425,Sunny
70016,qp09g9,49,0,0.007786817,Residential,3,Allowed,Yes,9.91975032,Rainy
70017,qp09u1,49,0,0.174420799,Residential,2,Not Allowed,Yes,27.15469297,Sunny
70018,qp09u9,49,0,0.010683294,Residential,1,Not Allowed,No,13.11372381,Rainy
70019,qp09uc,49,0,0.004061151,Residential,3,Allowed,Yes,19.38057164,Sunny
70020,qp09v1,49,0,0.139519711,Residential,3,Allowed,Yes,31.13158912,Sunny
70021,qp09y1,49,0,0.053084945,Residential,1,Not Allowed,No,15.03599501,Foggy
70022,qp03y6,49,0,0.040405206,Residential,2,Not Allowed,Yes,7.304438109,Rainy
70023,qp03yd,49,0,0.133251081,Residential,3,Allowed,Yes,7.52862669,Rainy
70024,qp03yf,49,0,0.027798981,Residential,1,Not Allowed,No,15.41157617,Foggy
70025,qp03z4,49,0,0.11467966,Residential,3,Allowed,Yes,10.83085614,Rainy
70026,qp03zd,49,0,0.05446579,Residential,3,Allowed,Yes,17.57028072,Foggy
70027,qp03zf,49,0,0.187036425,Residential,3,Allowed,Yes,9.947185112,Rainy
70028,qp09b4,49,0,0.27531812,Street,1,Not Allowed,Yes,17.99569644,Foggy
70029,qp09b6,49,0,0.208910195,Residential,2,Not Allowed,Yes,,Sunny
70030,qp09bd,49,0,0.019914622,Residential,2,Not Allowed,Yes,12.56796924,Rainy
70031,qp09cf,49,0,0.011518556,Residential,1,Not Allowed,No,16.54295668,Foggy
70032,qp09f4,49,0,0.049669991,Residential,1,Not Allowed,No,20.00930194,Sunny
70033,qp09f6,49,0,0.048472136,Residential,1,Not Allowed,No,10.47596012,Rainy
70034,qp09fd,49,0,0.07936601,Residential,3,Allowed,Yes,13.73071486,
70035,qp09ff,49,0,0.0059724,Residential,3,Allowed,Yes,2.089877841,Snowy
70036,qp09g4,49,0,0.120319107,Residential,2,Not Allowed,Yes,9.98395109,Rainy
70037,qp09g6,49,0,0.145256081,Residential,1,Not Allowed,No,13.42571878,Rainy
70038,qp09gf,49,0,0.033721296,Residential,2,Not Allowed,Yes,11.56270102,Rainy
70039,qp09u4,49,0,0.005344771,Residential,2,Not Allowed,Yes,13.28545822,Rainy
70040,qp09u6,49,0,0.019046723,Residential,2,Not Allowed,Yes,11.04004732,Rainy
70041,qp09ud,49,0,7.50E-05,Residential,3,Allowed,Yes,17.21409146,Foggy
70042,qp09v4,49,0,0.009737987,Residential,3,Allowed,Yes,18.22090424,Foggy
70043,qp09v6,49,0,0.074962193,Residential,1,Not Allowed,No,11.37044568,Rainy
70044,qp03y7,49,0,0.134570829,Residential,2,Not Allowed,Yes,11.35125531,Rainy
70045,qp03ye,49,0,0.215160892,Residential,3,Allowed,Yes,6.973752395,Snowy
70046,qp03yg,49,0,0.273838542,Street,1,Not Allowed,Yes,11.24444129,Rainy
70047,qp03z5,49,0,0.009524548,,3,Allowed,Yes,27.38403234,Sunny
70048,qp03z7,49,0,0.044464395,Residential,2,Not Allowed,Yes,18.70013548,Foggy
70049,qp03ze,49,0,0.085311367,Residential,3,Allowed,Yes,18.53093665,Foggy
70050,qp03zg,49,0,0.096565664,Residential,2,Not Allowed,Yes,18.57988309,Foggy
70051,qp09b5,49,0,0.102112569,Residential,2,Not Allowed,Yes,22.92743173,Sunny
70052,qp09b7,49,0,0.189597489,Residential,1,Not Allowed,No,13.85673533,Rainy
70053,qp09be,49,0,0.032046605,Residential,1,Not Allowed,No,30.37041521,Sunny
70054,qp09ce,49,0,0.003687644,Residential,1,Not Allowed,No,17.59311729,Foggy
70055,qp09cg,49,0,0.071660272,Residential,3,Allowed,Yes,19.0748011,Sunny
70056,qp09f7,49,0,0.027789998,Residential,2,Not Allowed,Yes,46.5461233,Sunny
70057,qp09fe,49,0,0.005967409,Residential,3,Allowed,Yes,20.6286014,Sunny
70058,qp09fg,49,0,0.041821002,Residential,3,Allowed,Yes,15.86295388,Foggy
70059,qp09g5,49,0,0.102193891,Residential,3,Allowed,Yes,20.09390593,Sunny
70060,qp09g7,49,0,0.035655441,Residential,2,Not Allowed,Yes,,Rainy
70061,qp09ge,49,0,0.011186206,Residential,1,Not Allowed,No,11.93633943,Rainy
70062,qp09u5,49,0,0.001153687,Residential,2,Not Allowed,Yes,6.548835714,Snowy
70063,qp09ue,49,0,0.286260554,Street,1,Not Allowed,Yes,19.92632719,Sunny
70064,qp09ug,49,0,0.009765848,Residential,1,Not Allowed,No,4.223979464,Snowy
70065,qp09vg,49,0,0.03090033,Residential,1,Not Allowed,No,29.62258773,Sunny
70066,qp09y5,49,0,0.052677639,Residential,2,Not Allowed,Yes,21.26285181,Sunny
70067,qp03yk,49,0,0.072450762,Residential,2,Not Allowed,Yes,5.690945755,Snowy
70068,qp03ys,49,0,0.183639763,Residential,3,Allowed,Yes,17.93076073,Foggy
70069,qp03yu,49,0,0.134239317,Residential,1,Not Allowed,No,24.67662876,Sunny
70070,qp03zh,49,0,0.045267955,Residential,2,Not Allowed,Yes,26.6467563,Sunny
70071,qp03zk,49,0,0.026054554,Residential,3,Allowed,Yes,6.965037178,Snowy
70072,qp03zs,49,0,0.031786374,Residential,3,Allowed,Yes,20.09444124,Sunny
70073,qp03zu,49,0,0.075653833,Residential,2,Not Allowed,Yes,12.98717239,Rainy
70074,qp09bh,49,0,0.32169181,Street,1,Not Allowed,Yes,25.62804445,Sunny
70075,qp09bk,49,0,0.067028609,Residential,1,Not Allowed,No,7.600319118,Rainy
70076,qp09cu,49,0,0.010580283,Residential,3,Allowed,Yes,21.02482582,Sunny
70077,qp09fk,49,0,0.056872452,Residential,1,Not Allowed,No,26.55814082,Sunny
70078,qp09fs,49,0,0.155973724,Residential,1,Not Allowed,No,11.81897892,Rainy
70079,qp09fu,49,0,0.117023694,Residential,3,Allowed,Yes,21.58941943,Sunny
70080,qp09gh,49,0,0.019173083,Residential,2,Not Allowed,Yes,34.82672769,Sunny
70081,qp09gk,49,0,0.163083323,Residential,3,Allowed,Yes,30.59090175,Sunny
70082,qp09gs,49,0,0.126336107,Residential,1,Not Allowed,No,20.63632018,Sunny
70083,qp09gu,49,0,0.024603856,Residential,3,Allowed,Yes,23.34877851,Sunny
70084,qp09uh,49,0,0.009131144,Residential,1,Not Allowed,No,30.6999988,Sunny
70085,qp09uk,49,0,0.057977387,Residential,3,Allowed,Yes,15.43373591,Foggy
70086,qp09us,49,0,0.013931996,Residential,3,Allowed,Yes,9.562659186,Rainy
70087,qp09uu,49,0,0.048147228,Residential,3,Allowed,Yes,8.076456122,Rainy
70088,qp09vk,49,0,0.155851754,Residential,1,Not Allowed,No,7.666693605,Rainy
70089,qp09yh,49,0,0.518614396,Highway,2,Allowed,No,9.058678844,Rainy
70090,qp03ym,49,0,0.022655347,Residential,2,Not Allowed,Yes,18.94609191,Foggy
70091,qp03yt,49,0,0.168354392,Residential,3,Allowed,Yes,,Snowy
70092,qp03yv,49,0,0.060226738,Residential,3,Allowed,Yes,15.35949666,Foggy
70093,qp03zj,49,0,0.0053183,Residential,1,Not Allowed,No,19.84274037,Sunny
70094,qp03zm,49,0,0.027836979,Residential,3,Allowed,Yes,20.93952124,Sunny
70095,qp03zt,49,0,0.260734125,Street,1,Not Allowed,Yes,15.52843239,Foggy
70096,qp03zv,49,0,0.688294324,Highway,2,Allowed,No,22.57823002,Sunny
70097,qp09bj,49,0,0.176866031,Residential,2,Not Allowed,Yes,11.93697603,Rainy
70098,qp09bm,49,0,0.015471978,Residential,2,Not Allowed,Yes,7.229103316,Rainy
70099,qp09cj,49,0,0.064427208,Residential,3,Allowed,Yes,21.23851844,Sunny
70100,qp09cm,49,0,0.035128245,Residential,3,Allowed,Yes,22.0135469,Sunny
70101,qp09cv,49,0,0.052479649,Residential,1,Not Allowed,No,30.54102922,Sunny
70102,qp09fj,49,0,0.028012235,Residential,1,Not Allowed,No,9.418390982,Rainy
70103,qp09fm,49,0,0.099579727,Residential,1,Not Allowed,No,23.06792332,Sunny
70104,qp09ft,49,0,1,Highway,5,Allowed,No,10.0151926,Rainy
70105,qp09gj,49,0,0.062424699,Residential,2,Not Allowed,Yes,21.75225521,Sunny
70106,qp09gm,49,0,0.004001952,Residential,3,Allowed,Yes,10.06805338,Rainy
70107,qp09gt,49,0,0.130948466,Residential,1,Not Allowed,No,-1.180278942,Snowy
70108,qp09gv,49,0,0.118356341,Residential,2,Not Allowed,Yes,18.75593684,Foggy
70109,qp09uj,49,0,0.016432466,Residential,3,Allowed,Yes,29.82910192,Sunny
70110,qp09um,49,0,0.01887484,Residential,1,Not Allowed,No,24.58857384,Sunny
70111,qp09ut,49,0,0.130696314,Residential,1,Not Allowed,No,37.64527776,Sunny
70112,qp09uv,49,0,0.394456922,Highway,5,Allowed,No,8.924420374,Rainy
70113,qp09vj,49,0,0.046799172,Residential,2,Not Allowed,Yes,2.385601767,Snowy
70114,qp09vm,49,0,0.139455519,Residential,1,Not Allowed,No,15.94882049,Foggy
70115,qp09vt,49,0,0.030329302,Residential,2,Not Allowed,Yes,24.86467992,Sunny
70116,qp09yj,49,0,0.045051535,Residential,3,Allowed,Yes,12.18506641,Rainy
70117,qp03yw,49,0,0.005200881,Residential,1,Not Allowed,No,5.188866907,Snowy
70118,qp03yy,49,0,0.104704524,Residential,3,Allowed,Yes,11.67730677,Rainy
70119,qp03zn,49,0,0.012943609,Residential,2,Not Allowed,Yes,10.5601519,Rainy
70120,qp03zq,49,0,0.008401727,Residential,1,Not Allowed,No,9.85016,Rainy
70121,qp03zw,49,0,0.022978752,Residential,3,Allowed,Yes,3.77246604,Snowy
70122,qp09bn,49,0,0.087469723,Residential,2,Not Allowed,Yes,,Snowy
70123,qp09bq,49,0,0.035519767,Residential,2,Not Allowed,Yes,23.36763976,Sunny
70124,qp09bw,49,0,0.009497727,Residential,3,Allowed,Yes,7.083214803,Rainy
70125,qp09cn,49,0,0.010188438,Residential,3,Allowed,Yes,25.31084975,Sunny
70126,qp09cq,49,0,0.043706883,Residential,1,Not Allowed,No,13.74588952,Rainy
70127,qp09fq,49,0,0.214120893,Residential,2,Not Allowed,Yes,33.65584376,Sunny
70128,qp09fw,49,0,0.060961932,Residential,3,Allowed,Yes,11.26876743,Rainy
70129,qp09fy,49,0,0.012031768,Residential,2,Not Allowed,Yes,23.30021394,Sunny
70130,qp09gq,49,0,0.054443423,Residential,2,Not Allowed,Yes,12.19328696,Rainy
70131,qp09gw,49,0,0.056619341,Residential,3,Allowed,Yes,22.65992455,
70132,qp09gy,49,0,0.074841331,Residential,2,Not Allowed,Yes,15.06213505,Foggy
70133,qp09uq,49,0,0.025425603,Residential,3,Allowed,Yes,12.70105457,Rainy
70134,qp09uw,49,0,0.112965677,Residential,3,Allowed,Yes,10.47001227,Rainy
70135,qp09uy,49,0,0.414307665,Highway,4,Allowed,Yes,10.81271854,Rainy
70136,qp09vn,49,0,0.039609537,Residential,3,Allowed,Yes,19.71604218,Sunny
70137,qp09vq,49,0,0.0518889,Residential,2,Not Allowed,Yes,19.15150021,Sunny
70138,qp09vy,49,0,0.06538038,Residential,1,Not Allowed,No,19.81716545,Sunny
70139,qp09yn,49,0,0.051984253,Residential,1,Not Allowed,No,17.08069068,Foggy
70140,qp03yx,49,0,0.057527753,Residential,3,Allowed,Yes,19.19982386,Sunny
70141,qp03yz,49,0,0.061885228,Residential,1,Not Allowed,No,3.151224758,Snowy
70142,qp03zp,49,0,0.019392769,Residential,1,Not Allowed,No,18.3559123,Foggy
70143,qp03zr,49,0,0.047552493,Residential,1,Not Allowed,No,8.95991785,Rainy
70144,qp03zz,49,0,0.358453575,Highway,5,Allowed,No,9.39740893,Rainy
70145,qp09bp,49,0,0.035974254,Residential,3,Allowed,Yes,15.31679062,Foggy
70146,qp09cx,49,0,0.019478121,Residential,1,Not Allowed,No,-0.926566552,Snowy
70147,qp09fx,49,0,0.083479531,Residential,1,Not Allowed,No,12.17915354,Rainy
70148,qp09fz,49,0,0.032120098,Residential,3,Allowed,Yes,15.90379577,Foggy
70149,qp09gp,49,0,0.019224997,Residential,2,Not Allowed,Yes,17.54781842,Foggy
70150,qp09gx,49,0,0.104116686,Residential,1,Not Allowed,No,11.5255246,Rainy
70151,qp09gz,49,0,0.019625358,Residential,3,Allowed,Yes,9.61689706,Rainy
70152,qp09up,49,0,0.050647904,Residential,2,Not Allowed,Yes,22.12100489,Sunny
70153,qp09ux,49,0,0.043467458,Residential,2,Not Allowed,Yes,,Sunny
70154,qp09uz,49,0,0.271459843,Street,1,Not Allowed,Yes,2.544223477,Snowy
70155,qp09vp,49,0,0.031920754,Residential,3,Allowed,Yes,36.63606787,Sunny
70156,qp09vr,49,0,0.017631018,Residential,3,Allowed,Yes,14.60076358,Foggy
70157,qp09yp,49,0,0.017911247,Residential,2,Not Allowed,Yes,21.47943844,Sunny
70158,qp06n8,49,0,0.012911464,Residential,1,Not Allowed,No,11.98268206,Rainy
70159,qp06nb,49,0,0.046494621,Residential,3,Allowed,Yes,4.972855071,Snowy
70160,qp06p0,49,0,0.021757206,Residential,1,Not Allowed,No,30.36557875,Sunny
70161,qp06p2,49,0,0.049902131,Residential,1,Not Allowed,No,21.75763328,Sunny
70162,qp06pb,49,0,0.055033631,Residential,3,Allowed,Yes,16.09370984,Foggy
70163,qp0d00,49,0,0.083280816,Residential,3,Allowed,Yes,9.385484176,Rainy
70164,qp0d18,49,0,0.0305477,Residential,3,Allowed,Yes,29.19659155,Sunny
70165,qp0d48,49,0,0.07670284,Residential,2,Not Allowed,Yes,10.21020985,Rainy
70166,qp0d4b,49,0,0.086462688,Residential,1,Not Allowed,No,20.99482855,Sunny
70167,qp0d50,49,0,0.134320422,Residential,1,Not Allowed,No,20.47769786,Sunny
70168,qp0d52,49,0,0.134997023,Residential,3,Allowed,Yes,24.85726574,Sunny
70169,qp0d58,49,0,0.077251823,Residential,1,Not Allowed,No,6.817937941,Snowy
70170,qp0d5b,49,0,0.012576484,Residential,2,Not Allowed,Yes,15.35533201,Foggy
70171,qp0dh0,49,0,0.070946874,Residential,3,Allowed,Yes,11.16795519,Rainy
70172,qp0dh2,49,0,0.050283083,Residential,3,Allowed,Yes,22.79657597,Sunny
70173,qp0dh8,49,0,0.010803631,Residential,3,Allowed,Yes,24.5261693,Sunny
70174,qp0dhb,49,0,0.205401889,Residential,2,Not Allowed,Yes,22.16048544,Sunny
70175,qp0dj0,49,0,0.06281996,Residential,1,Not Allowed,No,15.50177324,Foggy
70176,qp0dj8,49,0,0.02972764,,1,Not Allowed,No,8.424285493,Rainy
70177,qp06n9,49,0,0.009687915,Residential,1,Not Allowed,No,5.205785678,Snowy
70178,qp06nc,49,0,0.02326257,Residential,3,Allowed,Yes,12.75514465,Rainy
70179,qp06p1,49,0,0.021086912,Residential,1,Not Allowed,No,13.80444049,Rainy
70180,qp06p3,49,0,0.017504929,Residential,3,Allowed,Yes,17.66877356,Foggy
70181,qp06p9,49,0,0.041101044,Residential,2,Not Allowed,Yes,21.4577241,Sunny
70182,qp06pc,49,0,0.006371531,Residential,1,Not Allowed,No,14.38707426,Foggy
70183,qp0d01,49,0,0.045542227,Residential,3,Allowed,Yes,24.0151867,Sunny
70184,qp0d03,49,0,0.009160238,Residential,1,Not Allowed,No,,Sunny
70185,qp0d19,49,0,0.003768199,Residential,1,Not Allowed,No,13.34105191,Rainy
70186,qp0d49,49,0,0.016810736,Residential,2,Not Allowed,Yes,20.40492166,Sunny
70187,qp0d4c,49,0,0.099933734,Residential,3,Allowed,Yes,22.29114083,Sunny
70188,qp0d51,49,0,0.039471043,Residential,1,Not Allowed,No,15.25408528,Foggy
70189,qp0d53,49,0,0.155598472,Residential,2,Not Allowed,Yes,22.07824794,Sunny
70190,qp0d59,49,0,0.002743217,Residential,3,Allowed,Yes,10.18379116,Rainy
70191,qp0dh9,49,0,0.155880436,Residential,1,Not Allowed,No,15.17024303,Foggy
70192,qp0dj1,49,0,0.129382488,Residential,1,Not Allowed,No,20.11706409,Sunny
70193,qp0dj3,49,0,0.019235388,Residential,2,Not Allowed,Yes,25.12744467,Sunny
70194,qp0djc,49,0,0.042270898,Residential,2,Not Allowed,Yes,18.43163355,Foggy
70195,qp06nf,49,0,0.005405243,Residential,2,Not Allowed,Yes,16.54324711,Foggy
70196,qp06p4,49,0,0.012059499,Residential,1,Not Allowed,No,13.6829511,Rainy
70197,qp06p6,49,0,0.00097858,Residential,2,Not Allowed,Yes,24.28664024,Sunny
70198,qp06pd,49,0,0.031614086,Residential,2,Not Allowed,Yes,24.05768903,Sunny
70199,qp06pf,49,0,0.040259011,Residential,2,Not Allowed,Yes,18.18663695,Foggy
70200,qp0d06,49,0,0.052632934,Residential,2,Not Allowed,Yes,15.31990339,Foggy
70201,qp0d0f,49,0,0.007952584,Residential,3,Allowed,Yes,25.19494864,Sunny
70202,qp0d54,49,0,0.024539943,Residential,1,Not Allowed,No,23.4416118,Sunny
70203,qp0d5f,49,0,0.008000309,Residential,1,Not Allowed,No,24.99594222,Sunny
70204,qp0dh4,49,0,0.009793375,Residential,1,Not Allowed,No,17.00339678,Foggy
70205,qp0dh6,49,0,0.008333783,Residential,3,Allowed,Yes,15.61002497,Foggy
70206,qp0dhd,49,0,0.009990754,Residential,1,Not Allowed,No,15.81097324,Foggy
70207,qp0dj4,49,0,0.069064563,Residential,2,Not Allowed,Yes,15.53292544,Foggy
70208,qp0dj6,49,0,0.00603322,Residential,3,Allowed,Yes,12.387319,Rainy
70209,qp06ne,49,0,0.004028316,Residential,2,Not Allowed,Yes,30.29721283,Sunny
70210,qp06p5,49,0,0.069192753,Residential,3,Allowed,Yes,21.53702466,Sunny
70211,qp06p7,49,0,0.029324217,Residential,1,Not Allowed,No,5.717327064,Snowy
70212,qp06pe,49,0,0.060354638,Residential,2,Not Allowed,Yes,13.44881388,Rainy
70213,qp06pg,49,0,0.00132215,Residential,1,Not Allowed,No,-6.134087426,Snowy
70214,qp0d07,49,0,0.037584388,Residential,2,Not Allowed,Yes,30.07982924,Sunny
70215,qp0d15,49,0,0.048997273,Residential,3,Allowed,Yes,,Sunny
70216,qp0d4e,49,0,0.06100903,Residential,2,Not Allowed,Yes,11.83626943,Rainy
70217,qp0d4g,49,0,0.014497523,Residential,3,Allowed,Yes,9.57651109,Rainy
70218,qp0d5e,49,0,0.002064404,Residential,2,Not Allowed,Yes,9.985397869,Rainy
70219,qp0dh5,49,0,0.001413931,Residential,3,Allowed,Yes,19.30073611,Sunny
70220,qp0dh7,49,0,0.040494765,Residential,2,Not Allowed,Yes,16.76029634,Foggy
70221,qp0dhe,49,0,0.095708432,Residential,1,Not Allowed,No,15.65930413,Foggy
70222,qp0dhg,49,0,0.061048205,Residential,3,Allowed,Yes,25.23927668,Sunny
70223,qp0dj5,49,0,0.092572403,Residential,2,Not Allowed,Yes,17.84107412,Foggy
70224,qp0dj7,49,0,0.043016864,Residential,3,Allowed,Yes,11.17930236,Rainy
70225,qp06ns,49,0,0.002261551,Residential,2,Not Allowed,Yes,18.94172122,Foggy
70226,qp06ph,49,0,0.040174153,Residential,1,Not Allowed,No,22.22921711,Sunny
70227,qp06pk,49,0,0.022763046,Residential,3,Allowed,Yes,9.223617689,Rainy
70228,qp06ps,49,0,0.028080066,Residential,1,Not Allowed,No,20.11896533,
70229,qp06pu,49,0,0.001181689,Residential,3,Allowed,Yes,14.09399011,Foggy
70230,qp0d0h,49,0,0.086514165,Residential,2,Not Allowed,Yes,15.45479585,Foggy
70231,qp0d0k,49,0,0.004084913,Residential,2,Not Allowed,Yes,12.5786924,Rainy
70232,qp0d1h,49,0,0.047485177,Residential,1,Not Allowed,No,20.51879912,Sunny
70233,qp0d1k,49,0,0.008687476,Residential,3,Allowed,Yes,26.22702559,Sunny
70234,qp0d4s,49,0,0.074160004,Residential,3,Allowed,Yes,14.20689324,Foggy
70235,qp0d4u,49,0,0.003171268,Residential,3,Allowed,Yes,-2.810110727,Snowy
70236,qp0dhh,49,0,0.048345826,Residential,3,Allowed,Yes,16.64464727,Foggy
70237,qp0dhk,49,0,0.062707327,Residential,2,Not Allowed,Yes,-2.73007042,Snowy
70238,qp0dhs,49,0,0.045562567,Residential,2,Not Allowed,Yes,20.73333171,Sunny
70239,qp0dhu,49,0,0.019164667,Residential,1,Not Allowed,No,17.44069527,Foggy
70240,qp0djh,49,0,0.008413922,Residential,2,Not Allowed,Yes,18.33964047,Foggy
70241,qp0djk,49,0,0.033450305,Residential,3,Allowed,Yes,8.094826291,Rainy
70242,qp06pj,49,0,0.0215467,Residential,2,Not Allowed,Yes,9.647652359,Rainy
70243,qp06pm,49,0,0.0100737,Residential,1,Not Allowed,No,13.5475585,Rainy
70244,qp06pt,49,0,0.000365377,Residential,1,Not Allowed,No,13.2841395,Rainy
70245,qp06pv,49,0,0.01882515,Residential,2,Not Allowed,Yes,13.43060288,Rainy
70246,qp0d0j,49,0,0.032767068,Residential,3,Allowed,Yes,,Rainy
70247,qp0d0m,49,0,0.017074823,Residential,1,Not Allowed,No,7.179464921,Rainy
70248,qp0d0t,49,0,0.027171388,Residential,2,Not Allowed,Yes,8.363603782,Rainy
70249,qp0d4t,49,0,0.069084183,Residential,2,Not Allowed,Yes,5.3676181,Snowy
70250,qp0d4v,49,0,0.019804674,Residential,3,Allowed,Yes,19.75427833,Sunny
70251,qp0dht,49,0,0.250463617,Street,1,Not Allowed,Yes,13.13656798,Rainy
70252,qp0djj,49,0,0.00263644,Residential,1,Not Allowed,No,15.52029745,Foggy
70253,qp0djm,49,0,0.055643021,Residential,2,Not Allowed,Yes,15.89114781,Foggy
70254,qp0dnj,49,0,0.015850164,Residential,3,Allowed,Yes,4.681678936,Snowy
70255,qp06pn,49,0,0.006247837,Residential,2,Not Allowed,Yes,11.37016231,Rainy
70256,qp06pq,49,0,0.01175661,Residential,3,Allowed,Yes,16.13795966,Foggy
70257,qp06pw,49,0,0.02114712,Residential,3,Allowed,Yes,20.32240187,Sunny
70258,qp06py,49,0,0.051364939,Residential,2,Not Allowed,Yes,34.53245806,Sunny
70259,qp0d0n,49,0,0.01824815,Residential,1,Not Allowed,No,17.93346032,Foggy
70260,qp0d0w,49,0,0.014100832,Residential,2,Not Allowed,Yes,9.776745033,Rainy
70261,qp0d1n,49,0,0.022140263,Residential,2,Not Allowed,Yes,14.1700147,Foggy
70262,qp0d1q,49,0,0.006406569,Residential,1,Not Allowed,No,12.70843543,Rainy
70263,qp0d4n,49,0,0.038537455,Residential,2,Not Allowed,Yes,23.04500201,Sunny
70264,qp0d4q,49,0,0.003861183,Residential,2,Not Allowed,Yes,14.46788461,Foggy
70265,qp0d4w,49,0,0.049694992,Residential,2,Not Allowed,Yes,18.58574313,Foggy
70266,qp0dhq,49,0,0.005099915,Residential,3,Allowed,Yes,29.56481917,Sunny
70267,qp0dhw,49,0,0.094012926,Residential,3,Allowed,Yes,-1.010879416,Snowy
70268,qp0djq,49,0,0.032302161,Residential,1,Not Allowed,No,22.31040796,Sunny
70269,qp02z1,49,0.15,0.017669559,Residential,3,Allowed,Yes,19.52877306,Sunny
70270,qp02z9,49,0.15,0.025590095,Residential,3,Allowed,Yes,28.79514879,Sunny
70271,qp02ze,49,0.15,0.01856465,Residential,3,Allowed,Yes,13.18201472,Rainy
70272,qp02zg,49,0.15,0.092611124,Residential,1,Not Allowed,No,31.77032276,Sunny
70273,qp02zk,49,0.15,0.006175151,Residential,1,Not Allowed,No,11.99602124,Rainy
70274,qp08bh,49,0.15,0.037812818,Residential,1,Not Allowed,No,17.97710037,Foggy
